Date, Open , High , Low , Close , Adj Close , Volume 
2/3/14, 17.95035743713379 , 18.133214950561523 , 17.832143783569336 , 17.911785125732422 , 15.703108787536621 ," 401,464,000.00 "
2/4/14, 18.066070556640625 , 18.19499969482422 , 17.955713272094727 , 18.171070098876953 , 15.93 ," 376,681,200.00 "
2/5/14, 18.091428756713867 , 18.402856826782227 , 18.08035659790039 , 18.306785583496094 , 16.049402236938477 ," 328,344,800.00 "
2/6/14, 18.216428756713867 , 18.33928680419922 , 18.136070251464844 , 18.30392837524414 , 16.142955780029297 ," 257,765,200.00 "
2/7/14, 18.62071418762207 , 18.676071166992188 , 18.47785758972168 , 18.559999465942383 , 16.368797302246094 ," 370,280,400.00 "
2/10/14, 18.523571014404297 , 18.999643325805664 , 18.50 , 18.892499923706055 , 16.662036895751953 ," 345,559,200.00 "
2/11/14, 18.95035743713379 , 19.20535659790039 , 18.91071319580078 , 19.141429901123047 , 16.881580352783203 ," 282,256,800.00 "
2/12/14, 19.176786422729492 , 19.270000457763672 , 19.044286727905273 , 19.139999389648438 , 16.880313873291016 ," 308,100,800.00 "
2/13/14, 19.094999313354492 , 19.45892906188965 , 19.078571319580078 , 19.44392967224121 , 17.14837074279785 ," 307,398,000.00 "
2/14/14, 19.37392807006836 , 19.499286651611328 , 19.328929901123047 , 19.428213119506836 , 17.13450813293457 ," 272,924,400.00 "
2/18/14, 19.50 , 19.68535614013672 , 19.48607063293457 , 19.499643325805664 , 17.19750213623047 ," 260,251,600.00 "
2/19/14, 19.45535659790039 , 19.53178596496582 , 19.08392906188965 , 19.19178581237793 , 16.925994873046875 ," 313,768,000.00 "
2/20/14, 19.035356521606445 , 19.178571701049805 , 18.89285659790039 , 18.969642639160156 , 16.730072021484375 ," 305,858,000.00 "
2/21/14, 19.028213500976562 , 19.091785430908203 , 18.735713958740234 , 18.758928298950195 , 16.544233322143555 ," 278,784,800.00 "
2/24/14, 18.683929443359375 , 18.92571449279785 , 18.65785789489746 , 18.84 , 16.616683959960938 ," 288,909,600.00 "
2/25/14, 18.906429290771484 , 18.91 , 18.60714340209961 , 18.645000457763672 , 16.44375991821289 ," 231,952,000.00 "
2/26/14, 18.70035743713379 , 18.75 , 18.41428565979004 , 18.47678565979004 , 16.295408248901367 ," 276,217,200.00 "
2/27/14, 18.46928596496582 , 18.885000228881836 , 18.430356979370117 , 18.84535789489746 , 16.620468139648438 ," 301,882,000.00 "
2/28/14, 18.895713806152344 , 19.02678680419922 , 18.64714241027832 , 18.794286727905273 , 16.575422286987305 ," 371,968,800.00 "
3/3/14, 18.693571090698242 , 18.951786041259766 , 18.671785354614258 , 18.84857177734375 , 16.62329864501953 ," 238,781,200.00 "
3/4/14, 18.96428680419922 , 19.022857666015625 , 18.848928451538086 , 18.972856521606445 , 16.73 ," 259,140,000.00 "
3/5/14, 18.961429595947266 , 19.09821319580078 , 18.897499084472656 , 19.01285743713379 , 16.768186569213867 ," 200,062,800.00 "
3/6/14, 19.028213500976562 , 19.087142944335938 , 18.860713958740234 , 18.95535659790039 , 16.71747589111328 ," 185,488,800.00 "
3/7/14, 18.967500686645508 , 18.999286651611328 , 18.787500381469727 , 18.944286346435547 , 16.707712173461914 ," 220,729,600.00 "
3/10/14, 18.87 , 19.047500610351562 , 18.869285583496094 , 18.961429595947266 , 16.722829818725586 ," 178,584,000.00 "
3/11/14, 19.123214721679688 , 19.240713119506836 , 19.02107048034668 , 19.14607048034668 , 16.88567352294922 ," 279,224,400.00 "
3/12/14, 19.089643478393555 , 19.191070556640625 , 19.00 , 19.164642333984375 , 16.902053833007812 ," 199,326,400.00 "
3/13/14, 19.194286346435547 , 19.273571014404297 , 18.898571014404297 , 18.951786041259766 , 16.714326858520508 ," 257,742,800.00 "
3/14/14, 18.885356903076172 , 18.960357666015625 , 18.678571701049805 , 18.738929748535156 , 16.526599884033203 ," 237,199,200.00 "
3/17/14, 18.85 , 18.927499771118164 , 18.780357360839844 , 18.812143325805664 , 16.59116554260254 ," 199,544,800.00 "
3/18/14, 18.782142639160156 , 18.99892807006836 , 18.757143020629883 , 18.97857093811035 , 16.73794937133789 ," 209,647,200.00 "
3/19/14, 19.009286880493164 , 19.15142822265625 , 18.89285659790039 , 18.97357177734375 , 16.733537673950195 ," 224,756,000.00 "
3/20/14, 18.92464256286621 , 19.023929595947266 , 18.83392906188965 , 18.882143020629883 , 16.65289878845215 ," 208,398,400.00 "
3/21/14, 18.997499465942383 , 19.06 , 18.797500610351562 , 19.031070709228516 , 16.78424835205078 ," 374,046,400.00 "
3/24/14, 19.229286193847656 , 19.303571701049805 , 19.109285354614258 , 19.256786346435547 , 16.98332405090332 ," 355,700,800.00 "
3/25/14, 19.33928680419922 , 19.491071701049805 , 19.27107048034668 , 19.46392822265625 , 17.16600227355957 ," 282,293,200.00 "
3/26/14, 19.518571853637695 , 19.60714340209961 , 19.25 , 19.277856826782227 , 17.001901626586914 ," 299,768,000.00 "
3/27/14, 19.286428451538086 , 19.33928680419922 , 19.11142921447754 , 19.19499969482422 , 16.92882537841797 ," 222,031,600.00 "
3/28/14, 19.23 , 19.24785614013672 , 19.08035659790039 , 19.17357063293457 , 16.909921646118164 ," 200,564,000.00 "
3/31/14, 19.258214950561523 , 19.31464385986328 , 19.140356063842773 , 19.169286727905273 , 16.90614891052246 ," 168,669,200.00 "
4/1/14, 19.205713272094727 , 19.352500915527344 , 19.17035675048828 , 19.344642639160156 , 17.06079864501953 ," 200,760,000.00 "
4/2/14, 19.37071418762207 , 19.40999984741211 , 19.295000076293945 , 19.376785278320312 , 17.08915138244629 ," 180,420,800.00 "
4/3/14, 19.335357666015625 , 19.38 , 19.20142936706543 , 19.24250030517578 , 16.97071647644043 ," 162,344,000.00 "
4/4/14, 19.278928756713867 , 19.28571319580078 , 18.94928550720215 , 18.99357032775879 , 16.751174926757812 ," 275,251,200.00 "
4/7/14, 18.85785675048828 , 18.96071434020996 , 18.63892936706543 , 18.695356369018555 , 16.48817253112793 ," 289,850,400.00 "
4/8/14, 18.756786346435547 , 18.790000915527344 , 18.524999618530273 , 18.694286346435547 , 16.487226486206055 ," 243,888,400.00 "
4/9/14, 18.665714263916016 , 18.94607162475586 , 18.643571853637695 , 18.940000534057617 , 16.70392417907715 ," 206,169,600.00 "
4/10/14, 18.952856063842773 , 19.00857162475586 , 18.684642791748047 , 18.695714950561523 , 16.488483428955078 ," 239,652,000.00 "
4/11/14, 18.53571319580078 , 18.672500610351562 , 18.46928596496582 , 18.56 , 16.366588592529297 ," 271,717,600.00 "
4/14/14, 18.639286041259766 , 18.648571014404297 , 18.471786499023438 , 18.63142967224121 , 16.431791305541992 ," 205,674,000.00 "
4/15/14, 18.581071853637695 , 18.63 , 18.26178550720215 , 18.498571395874023 , 16.314619064331055 ," 266,490,000.00 "
4/16/14, 18.501785278320312 , 18.61 , 18.36214256286621 , 18.53607177734375 , 16.34769058227539 ," 214,765,600.00 "
4/17/14, 18.571428298950195 , 18.84857177734375 , 18.542856216430664 , 18.74785614013672 , 16.53447151184082 ," 284,334,400.00 "
4/21/14, 18.762142181396484 , 19.00 , 18.71285629272461 , 18.97035789489746 , 16.730710983276367 ," 182,548,800.00 "
4/22/14, 18.868213653564453 , 18.993928909301758 , 18.803571701049805 , 18.989286422729492 , 16.74740219116211 ," 202,563,200.00 "
4/23/14, 18.895000457763672 , 18.968929290771484 , 18.730356216430664 , 18.741071701049805 , 16.528488159179688 ," 394,940,000.00 "
4/24/14, 20.293214797973633 , 20.35714340209961 , 20.026071548461914 , 20.27750015258789 , 17.883529663085938 ," 759,911,600.00 "
4/25/14, 20.161785125732422 , 20.428213119506836 , 20.141429901123047 , 20.426429748535156 , 18.014873504638672 ," 390,275,200.00 "
4/28/14, 20.457143783569336 , 21.27678680419922 , 20.448213577270508 , 21.217500686645508 , 18.71255111694336 ," 669,485,600.00 "
4/29/14, 21.204999923706055 , 21.28499984741211 , 21.05392837524414 , 21.15464210510254 , 18.657114028930664 ," 337,377,600.00 "
4/30/14, 21.165714263916016 , 21.408214569091797 , 21.064285278320312 , 21.074642181396484 , 18.58655548095703 ," 456,640,800.00 "
5/1/14, 21.14285659790039 , 21.242856979370117 , 20.941429138183594 , 21.124286651611328 , 18.630342483520508 ," 244,048,000.00 "
5/2/14, 21.155000686645508 , 21.22 , 21.061071395874023 , 21.163570404052734 , 18.66498374938965 ," 191,514,400.00 "
5/5/14, 21.07642936706543 , 21.46428680419922 , 21.071428298950195 , 21.46285629272461 , 18.928930282592773 ," 287,067,200.00 "
5/6/14, 21.492856979370117 , 21.586071014404297 , 21.22892951965332 , 21.22892951965332 , 18.722627639770508 ," 374,564,400.00 "
5/7/14, 21.258928298950195 , 21.331785202026367 , 20.99 , 21.15464210510254 , 18.657114028930664 ," 282,864,400.00 "
5/8/14, 21.008928298950195 , 21.22892951965332 , 20.94285774230957 , 20.999643325805664 , 18.62385368347168 ," 230,297,200.00 "
5/9/14, 20.876428604125977 , 20.94 , 20.726070404052734 , 20.91214370727539 , 18.546255111694336 ," 291,597,600.00 "
5/12/14, 20.981786727905273 , 21.20 , 20.97857093811035 , 21.172500610351562 , 18.77715492248535 ," 213,208,800.00 "
5/13/14, 21.14285659790039 , 21.233570098876953 , 21.10 , 21.205713272094727 , 18.806608200073242 ," 159,737,200.00 "
5/14/14, 21.158214569091797 , 21.33571434020996 , 21.13357162475586 , 21.20964241027832 , 18.81009292602539 ," 166,404,000.00 "
5/15/14, 21.239286422729492 , 21.30714225769043 , 21.001428604125977 , 21.029285430908203 , 18.65 ," 230,846,000.00 "
5/16/14, 21.022499084472656 , 21.340356826782227 , 20.907142639160156 , 21.339643478393555 , 18.92538833618164 ," 276,256,400.00 "
5/19/14, 21.35178565979004 , 21.690357208251953 , 21.333213806152344 , 21.592500686645508 , 19.149639129638672 ," 317,755,200.00 "
5/20/14, 21.589643478393555 , 21.657142639160156 , 21.45464324951172 , 21.596786499023438 , 19.15 ," 234,836,000.00 "
5/21/14, 21.565357208251953 , 21.667856216430664 , 21.50214385986328 , 21.653928756713867 , 19.204118728637695 ," 196,859,600.00 "
5/22/14, 21.66428565979004 , 21.780357360839844 , 21.575000762939453 , 21.688213348388672 , 19.234519958496094 ," 200,760,000.00 "
5/23/14, 21.69 , 21.95464324951172 , 21.659643173217773 , 21.93321418762207 , 19.451801300048828 ," 232,209,600.00 "
5/27/14, 21.99571418762207 , 22.352142333984375 , 21.986785888671875 , 22.343929290771484 , 19.816057205200195 ," 348,866,000.00 "
5/28/14, 22.35785675048828 , 22.493928909301758 , 22.277856826782227 , 22.28607177734375 , 19.764739990234375 ," 315,481,600.00 "
5/29/14, 22.423213958740234 , 22.745357513427734 , 22.42035675048828 , 22.692142486572266 , 20.124868392944336 ," 376,474,000.00 "
5/30/14, 22.78499984741211 , 23.006071090698242 , 22.46071434020996 , 22.60714340209961 , 20.049489974975586 ," 564,020,800.00 "
6/2/14, 22.641429901123047 , 22.672500610351562 , 22.23214340209961 , 22.451786041259766 , 19.911710739135742 ," 369,350,800.00 "
6/3/14, 22.44499969482422 , 22.812143325805664 , 22.44 , 22.769285202026367 , 20.193281173706055 ," 292,709,200.00 "
6/4/14, 22.765714645385742 , 23.13892936706543 , 22.71821403503418 , 23.029285430908203 , 20.423870086669922 ," 335,482,000.00 "
6/5/14, 23.078571319580078 , 23.19178581237793 , 22.95035743713379 , 23.11964225769043 , 20.50400733947754 ," 303,805,600.00 "
6/6/14, 23.21071434020996 , 23.259286880493164 , 23.016786575317383 , 23.05607032775879 , 20.45 ," 349,938,400.00 "
6/9/14, 23.174999237060547 , 23.469999313354492 , 22.94 , 23.424999237060547 , 20.77481460571289 ," 301,660,000.00 "
6/10/14, 23.68 , 23.762500762939453 , 23.392499923706055 , 23.56 , 20.896760940551758 ," 251,108,000.00 "
6/11/14, 23.532499313354492 , 23.690000534057617 , 23.36750030517578 , 23.46500015258789 , 20.810291290283203 ," 182,724,000.00 "
6/12/14, 23.510000228881836 , 23.530000686645508 , 22.975000381469727 , 23.072500228881836 , 20.462190628051758 ," 218,996,000.00 "
6/13/14, 23.049999237060547 , 23.110000610351562 , 22.719999313354492 , 22.81999969482422 , 20.23826789855957 ," 218,100,000.00 "
6/16/14, 22.877500534057617 , 23.19 , 22.862499237060547 , 23.049999237060547 , 20.44224739074707 ," 142,244,000.00 "
6/17/14, 23.077499389648438 , 23.174999237060547 , 22.950000762939453 , 23.020000457763672 , 20.41564178466797 ," 118,904,000.00 "
6/18/14, 23.07 , 23.072500228881836 , 22.837499618530273 , 23.045000076293945 , 20.437807083129883 ," 134,056,000.00 "
6/19/14, 23.072500228881836 , 23.075000762939453 , 22.834999084472656 , 22.96500015258789 , 20.366865158081055 ," 142,112,000.00 "
6/20/14, 22.962499618530273 , 23.137500762939453 , 22.725000381469727 , 22.727500915527344 , 20.156227111816406 ," 403,592,000.00 "
6/23/14, 22.829999923706055 , 22.905000686645508 , 22.649999618530273 , 22.707500457763672 , 20.138492584228516 ," 174,776,000.00 "
6/24/14, 22.69 , 22.934999465942383 , 22.547500610351562 , 22.56999969482422 , 20.01654624938965 ," 156,144,000.00 "
6/25/14, 22.552499771118164 , 22.674999237060547 , 22.412500381469727 , 22.59000015258789 , 20.03428840637207 ," 147,476,000.00 "
6/26/14, 22.592500686645508 , 22.762500762939453 , 22.450000762939453 , 22.725000381469727 , 20.154014587402344 ," 130,516,000.00 "
6/27/14, 22.704999923706055 , 23.00 , 22.69 , 23.00 , 20.393461227416992 ," 256,116,000.00 "
6/30/14, 23.024999618530273 , 23.43 , 23.022499084472656 , 23.232500076293945 , 20.604097366333008 ," 197,929,200.00 "
7/1/14, 23.38 , 23.517499923706055 , 23.282499313354492 , 23.38 , 20.734907150268555 ," 152,892,000.00 "
7/2/14, 23.467500686645508 , 23.514999389648438 , 23.272499084472656 , 23.37 , 20.726036071777344 ," 113,860,000.00 "
7/3/14, 23.417499542236328 , 23.524999618530273 , 23.299999237060547 , 23.50749969482422 , 20.847980499267578 ," 91,567,200.00 "
7/7/14, 23.53499984741211 , 23.997499465942383 , 23.524999618530273 , 23.99250030517578 , 21.278108596801758 ," 225,872,000.00 "
7/8/14, 24.07 , 24.200000762939453 , 23.479999542236328 , 23.837499618530273 , 21.140649795532227 ," 260,888,000.00 "
7/9/14, 23.860000610351562 , 23.987499237060547 , 23.690000534057617 , 23.84749984741211 , 21.14951515197754 ," 145,744,000.00 "
7/10/14, 23.440000534057617 , 23.887500762939453 , 23.38 , 23.760000228881836 , 21.071918487548828 ," 158,744,000.00 "
7/11/14, 23.84000015258789 , 23.97249984741211 , 23.71500015258789 , 23.80500030517578 , 21.111825942993164 ," 136,072,000.00 "
7/14/14, 23.96500015258789 , 24.22249984741211 , 23.912500381469727 , 24.112499237060547 , 21.384536743164062 ," 171,240,000.00 "
7/15/14, 24.200000762939453 , 24.212499618530273 , 23.75749969482422 , 23.829999923706055 , 21.133995056152344 ," 181,911,600.00 "
7/16/14, 24.24250030517578 , 24.274999618530273 , 23.684999465942383 , 23.69499969482422 , 21.01426887512207 ," 213,585,200.00 "
7/17/14, 23.75749969482422 , 23.81999969482422 , 23.142499923706055 , 23.272499084472656 , 20.639564514160156 ," 229,192,000.00 "
7/18/14, 23.405000686645508 , 23.684999465942383 , 23.25 , 23.607500076293945 , 20.936670303344727 ," 199,952,000.00 "
7/21/14, 23.747499465942383 , 23.75 , 23.43000030517578 , 23.485000610351562 , 20.828033447265625 ," 156,316,000.00 "
7/22/14, 23.670000076293945 , 23.72249984741211 , 23.530000686645508 , 23.68000030517578 , 21.000965118408203 ," 220,788,000.00 "
7/23/14, 23.854999542236328 , 24.469999313354492 , 23.792499542236328 , 24.297500610351562 , 21.54861068725586 ," 371,672,000.00 "
7/24/14, 24.260000228881836 , 24.329999923706055 , 24.104999542236328 , 24.25749969482422 , 21.51313018798828 ," 182,916,000.00 "
7/25/14, 24.212499618530273 , 24.459999084472656 , 24.15999984741211 , 24.417499542236328 , 21.655027389526367 ," 173,876,000.00 "
7/28/14, 24.454999923706055 , 24.809999465942383 , 24.387500762939453 , 24.75 , 21.954343795776367 ," 221,272,000.00 "
7/29/14, 24.832500457763672 , 24.860000610351562 , 24.56 , 24.594999313354492 , 21.812450408935547 ," 172,572,000.00 "
7/30/14, 24.610000610351562 , 24.674999237060547 , 24.417499542236328 , 24.537500381469727 , 21.761455535888672 ," 132,040,000.00 "
7/31/14, 24.290000915527344 , 24.362499237060547 , 23.832500457763672 , 23.899999618530273 , 21.196083068847656 ," 227,372,000.00 "
8/1/14, 23.725000381469727 , 24.155000686645508 , 23.702499389648438 , 24.032499313354492 , 21.31358528137207 ," 194,044,000.00 "
8/4/14, 24.092500686645508 , 24.145000457763672 , 23.792499542236328 , 23.897499084472656 , 21.193862915039062 ," 159,832,000.00 "
8/5/14, 23.84000015258789 , 23.920000076293945 , 23.59000015258789 , 23.780000686645508 , 21.089651107788086 ," 223,732,000.00 "
8/6/14, 23.69 , 23.87 , 23.677499771118164 , 23.739999771118164 , 21.054182052612305 ," 154,232,000.00 "
8/7/14, 23.732500076293945 , 23.987499237060547 , 23.524999618530273 , 23.62 , 21.051958084106445 ," 186,844,000.00 "
8/8/14, 23.565000534057617 , 23.704999923706055 , 23.31999969482422 , 23.684999465942383 , 21.10988426208496 ," 167,460,000.00 "
8/11/14, 23.82 , 24.020000457763672 , 23.709999084472656 , 23.997499465942383 , 21.388408660888672 ," 146,340,000.00 "
8/12/14, 24.010000228881836 , 24.219999313354492 , 23.90250015258789 , 23.99250030517578 , 21.383949279785156 ," 135,180,000.00 "
8/13/14, 24.037500381469727 , 24.309999465942383 , 24.010000228881836 , 24.309999465942383 , 21.66693115234375 ," 127,664,000.00 "
8/14/14, 24.332500457763672 , 24.392499923706055 , 24.200000762939453 , 24.38 , 21.724863052368164 ," 112,464,000.00 "
8/15/14, 24.475000381469727 , 24.547500610351562 , 24.21500015258789 , 24.50 , 21.831817626953125 ," 195,804,000.00 "
8/18/14, 24.622499465942383 , 24.842500686645508 , 24.50 , 24.790000915527344 , 22.094743728637695 ," 190,288,000.00 "
8/19/14, 24.852500915527344 , 25.170000076293945 , 24.829999923706055 , 25.13249969482422 , 22.400009155273438 ," 277,596,000.00 "
8/20/14, 25.110000610351562 , 25.272499084472656 , 24.987499237060547 , 25.142499923706055 , 22.40892219543457 ," 210,796,000.00 "
8/21/14, 25.142499923706055 , 25.235000610351562 , 25.02750015258789 , 25.145000457763672 , 22.411149978637695 ," 133,912,000.00 "
8/22/14, 25.072500228881836 , 25.36750030517578 , 25.047500610351562 , 25.329999923706055 , 22.57603645324707 ," 176,736,000.00 "
8/25/14, 25.447500228881836 , 25.542499542236328 , 25.31999969482422 , 25.385000228881836 , 22.625059127807617 ," 161,080,000.00 "
8/26/14, 25.354999542236328 , 25.38 , 25.21500015258789 , 25.22249984741211 , 22.48 ," 132,608,000.00 "
8/27/14, 25.25 , 25.642499923706055 , 25.174999237060547 , 25.532499313354492 , 22.756521224975586 ," 209,476,000.00 "
8/28/14, 25.397499084472656 , 25.69499969482422 , 25.389999389648438 , 25.56 , 22.783254623413086 ," 273,840,000.00 "
8/29/14, 25.71500015258789 , 25.725000381469727 , 25.549999237060547 , 25.63 , 22.838966369628906 ," 178,380,000.00 "
9/2/14, 25.764999389648438 , 25.934999465942383 , 25.68000030517578 , 25.825000762939453 , 23.017210006713867 ," 214,256,000.00 "
9/3/14, 25.774999618530273 , 25.799999237060547 , 24.645000457763672 , 24.735000610351562 , 22.04572868347168 ," 501,684,000.00 "
9/4/14, 24.712499618530273 , 25.022499084472656 , 24.447500228881836 , 24.530000686645508 , 21.86301040649414 ," 342,872,000.00 "
9/5/14, 24.700000762939453 , 24.84749984741211 , 24.577499389648438 , 24.74250030517578 , 22.052412033081055 ," 233,828,000.00 "
9/8/14, 24.825000762939453 , 24.827499389648438 , 24.512500762939453 , 24.59000015258789 , 21.916488647460938 ," 185,426,800.00 "
9/9/14, 24.770000457763672 , 25.770000457763672 , 24.03499984741211 , 24.497499465942383 , 21.83405113220215 ," 759,385,200.00 "
9/10/14, 24.502500534057617 , 25.27750015258789 , 24.440000534057617 , 25.25 , 22.504737854003906 ," 403,478,400.00 "
9/11/14, 25.102500915527344 , 25.360000610351562 , 24.905000686645508 , 25.357500076293945 , 22.600547790527344 ," 249,412,400.00 "
9/12/14, 25.302499771118164 , 25.547500610351562 , 25.270000457763672 , 25.415000915527344 , 22.65178871154785 ," 250,504,400.00 "
9/15/14, 25.702499389648438 , 25.762500762939453 , 25.360000610351562 , 25.407499313354492 , 22.645109176635742 ," 245,266,000.00 "
9/16/14, 24.950000762939453 , 25.315000534057617 , 24.72249984741211 , 25.21500015258789 , 22.473541259765625 ," 267,632,400.00 "
9/17/14, 25.32 , 25.450000762939453 , 25.147499084472656 , 25.395000457763672 , 22.633970260620117 ," 243,706,000.00 "
9/18/14, 25.482500076293945 , 25.587499618530273 , 25.389999389648438 , 25.447500228881836 , 22.680761337280273 ," 149,197,600.00 "
9/19/14, 25.572500228881836 , 25.587499618530273 , 25.13 , 25.239999771118164 , 22.495817184448242 ," 283,609,600.00 "
9/22/14, 25.450000762939453 , 25.53499984741211 , 25.145000457763672 , 25.264999389648438 , 22.51810073852539 ," 211,153,600.00 "
9/23/14, 25.149999618530273 , 25.735000610351562 , 25.135000228881836 , 25.65999984741211 , 22.870153427124023 ," 253,608,800.00 "
9/24/14, 25.540000915527344 , 25.712499618530273 , 25.299999237060547 , 25.44 , 22.67184829711914 ," 240,687,200.00 "
9/25/14, 25.127500534057617 , 25.177499771118164 , 24.43000030517578 , 24.467500686645508 , 21.80731201171875 ," 400,368,000.00 "
9/26/14, 24.63249969482422 , 25.19 , 24.600000381469727 , 25.19 , 22.449026107788086 ," 249,482,000.00 "
9/29/14, 24.662500381469727 , 25.110000610351562 , 24.657499313354492 , 25.02750015258789 , 22.30642318725586 ," 199,065,200.00 "
9/30/14, 25.202499389648438 , 25.385000228881836 , 25.13249969482422 , 25.19 , 22.449026107788086 ," 221,056,400.00 "
10/1/14, 25.147499084472656 , 25.172500610351562 , 24.674999237060547 , 24.795000076293945 , 22.099201202392578 ," 205,965,200.00 "
10/2/14, 24.82 , 25.05500030517578 , 24.510000228881836 , 24.975000381469727 , 22.259628295898438 ," 191,031,200.00 "
10/3/14, 24.860000610351562 , 25.052499771118164 , 24.760000228881836 , 24.905000686645508 , 22.19724464416504 ," 173,878,400.00 "
10/6/14, 24.987499237060547 , 25.162500381469727 , 24.854999542236328 , 24.905000686645508 , 22.19724464416504 ," 148,204,800.00 "
10/7/14, 24.857500076293945 , 25.030000686645508 , 24.68 , 24.69 , 22.003387451171875 ," 168,376,800.00 "
10/8/14, 24.690000534057617 , 25.27750015258789 , 24.577499389648438 , 25.200000762939453 , 22.460168838500977 ," 229,618,800.00 "
10/9/14, 25.385000228881836 , 25.594999313354492 , 25.15250015258789 , 25.25 , 22.50918960571289 ," 309,506,000.00 "
10/10/14, 25.172500610351562 , 25.50749969482422 , 25.075000762939453 , 25.18 , 22.44 ," 265,326,400.00 "
10/13/14, 25.332500457763672 , 25.44499969482422 , 24.952499389648438 , 24.952499389648438 , 22.239578247070312 ," 214,333,600.00 "
10/14/14, 25.09749984741211 , 25.13 , 24.642499923706055 , 24.69 , 22.003387451171875 ," 254,754,400.00 "
10/15/14, 24.49250030517578 , 24.787500381469727 , 23.795000076293945 , 24.385000228881836 , 21.733776092529297 ," 403,734,400.00 "
10/16/14, 23.887500762939453 , 24.43000030517578 , 23.852500915527344 , 24.065000534057617 , 21.448564529418945 ," 288,618,000.00 "
10/17/14, 24.38 , 24.75 , 24.202499389648438 , 24.417499542236328 , 21.762741088867188 ," 272,718,800.00 "
10/20/14, 24.579999923706055 , 24.989999771118164 , 24.55500030517578 , 24.940000534057617 , 22.228439331054688 ," 310,069,200.00 "
10/21/14, 25.75 , 25.75 , 25.32 , 25.61750030517578 , 22.832279205322266 ," 378,495,600.00 "
10/22/14, 25.709999084472656 , 26.02750015258789 , 25.649999618530273 , 25.747499465942383 , 22.948143005371094 ," 273,052,400.00 "
10/23/14, 26.020000457763672 , 26.262500762939453 , 25.907499313354492 , 26.207500457763672 , 23.358131408691406 ," 284,298,800.00 "
10/24/14, 26.295000076293945 , 26.372499465942383 , 26.13249969482422 , 26.30500030517578 , 23.445032119750977 ," 188,215,600.00 "
10/27/14, 26.212499618530273 , 26.37 , 26.174999237060547 , 26.27750015258789 , 23.42051887512207 ," 136,750,800.00 "
10/28/14, 26.350000381469727 , 26.684999465942383 , 26.337499618530273 , 26.684999465942383 , 23.783708572387695 ," 192,243,600.00 "
10/29/14, 26.662500381469727 , 26.842500686645508 , 26.59000015258789 , 26.834999084472656 , 23.91740608215332 ," 210,751,600.00 "
10/30/14, 26.739999771118164 , 26.837499618530273 , 26.475000381469727 , 26.75 , 23.837190628051758 ," 162,619,200.00 "
